"","survey_id","Operation_date","year","month","day","enumerator","landing_site","BMU","fisher_id","household_id"
"2236","2022-05-19 SS/MAY/SB/032/FF NaN",2022-05-19,"2022","May","19","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/032/FF","SS/MAY/SB/032"
"2237","2022-05-19 SS/MAY/SB/034/FF NaN",2022-05-19,"2022","May","19","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/034/FF","SS/MAY/SB/034"
"2238","2022-05-19 SS/MAY/SB/022/FF NaN",2022-05-19,"2022","May","19","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/022/FF","SS/MAY/SB/022"
"2239","2022-05-19 SS/MAY/SB/018/FF NaN",2022-05-19,"2022","May","19","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/018/FF","SS/MAY/SB/018"
"2240","2022-05-19 SS/MAY/SB/049/FF NaN",2022-05-19,"2022","May","19","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/049/FF","SS/MAY/SB/049"
"2241","2022-05-19 SS/MAY/SB/010/FF NaN",2022-05-19,"2022","May","19","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/010/FF","SS/MAY/SB/010"
"2242","2022-05-19 SS/MAY/SB/001/FF NaN",2022-05-19,"2022","May","19","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/001/FF","SS/MAY/SB/001"
"2243","2022-05-19 SS/MAY/SB/045/FF NaN",2022-05-19,"2022","May","19","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/045/FF","SS/MAY/SB/045"
"2244","2022-05-19 SS/MAY/SB/003/FF NaN",2022-05-19,"2022","May","19","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/003/FF","SS/MAY/SB/003"
"2245","2022-05-19 SS/MAY/SB/074/FF NaN",2022-05-19,"2022","May","19","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/074/FF","SS/MAY/SB/074"
"2246","2022-05-19 SS/MAY/SB/031/FF NaN",2022-05-19,"2022","May","19","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/031/FF","SS/MAY/SB/031"
"2247","2022-05-20 SS/MAY/SB/011/FF NaN",2022-05-20,"2022","May","20","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/011/FF","SS/MAY/SB/011"
"2248","2022-05-20 SS/MAY/SB/001/FF NaN",2022-05-20,"2022","May","20","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/001/FF","SS/MAY/SB/001"
"2249","2022-05-20 SS/MAY/SB/072/FF NaN",2022-05-20,"2022","May","20","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/072/FF","SS/MAY/SB/072"
"2250","2022-05-20 SS/MAY/SB/006/FF NaN",2022-05-20,"2022","May","20","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/006/FF","SS/MAY/SB/006"
"2251","2022-05-20 SS/MAY/SB/004/FF NaN",2022-05-20,"2022","May","20","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/004/FF","SS/MAY/SB/004"
"2252","2022-05-20 SS/MAY/SB/033/FF NaN",2022-05-20,"2022","May","20","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/033/FF","SS/MAY/SB/033"
"2253","2022-05-20 SS/MAY/SB/066/FF NaN",2022-05-20,"2022","May","20","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/066/FF","SS/MAY/SB/066"
"2254","2022-05-20 SS/MAY/SB/068/FF NaN",2022-05-20,"2022","May","20","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/068/FF","SS/MAY/SB/068"
"2255","2022-05-20 SS/MAY/SB/034/FF NaN",2022-05-20,"2022","May","20","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/034/FF","SS/MAY/SB/034"
"2256","2022-05-20 SS/MAY/SB/032/FF NaN",2022-05-20,"2022","May","20","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/032/FF","SS/MAY/SB/032"
"2257","2022-05-20 SS/MAY/SB/003/FF NaN",2022-05-20,"2022","May","20","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/003/FF","SS/MAY/SB/003"
"2258","2022-05-20 SS/MAY/SB/074/FF NaN",2022-05-20,"2022","May","20","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/074/FF","SS/MAY/SB/074"
"2259","2022-05-20 SS/MAY/SB/031/FF NaN",2022-05-20,"2022","May","20","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/031/FF","SS/MAY/SB/031"
"2260","2022-05-20 SS/MAY/SB/010/FF NaN",2022-05-20,"2022","May","20","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/010/FF","SS/MAY/SB/010"
"2261","2022-05-20 SS/MAY/SB/022/FF NaN",2022-05-20,"2022","May","20","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/022/FF","SS/MAY/SB/022"
"2262","2022-05-20 SS/MAY/SB/018/FF NaN",2022-05-20,"2022","May","20","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/018/FF","SS/MAY/SB/018"
"2263","2022-05-25 SS/MAY/SB/045/FF NaN",2022-05-25,"2022","May","25","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/045/FF","SS/MAY/SB/045"
"2264","2022-05-25 SS/MAY/SB/074/FF NaN",2022-05-25,"2022","May","25","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/074/FF","SS/MAY/SB/074"
"2265","2022-05-25 SS/MAY/SB/014/FF NaN",2022-05-25,"2022","May","25","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/014/FF","SS/MAY/SB/014"
"2266","2022-05-25 SS/MAY/SB/019/FF NaN",2022-05-25,"2022","May","25","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/019/FF","SS/MAY/SB/019"
"2267","2022-05-25 SS/MAY/SB/033/FF NaN",2022-05-25,"2022","May","25","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/033/FF","SS/MAY/SB/033"
"2268","2022-05-25 SS/MAY/SB/034/FF NaN",2022-05-25,"2022","May","25","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/034/FF","SS/MAY/SB/034"
"2269","2022-05-25 SS/MAY/SB/032/FF NaN",2022-05-25,"2022","May","25","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/032/FF","SS/MAY/SB/032"
"2270","2022-05-25 SS/MAY/SB/068/FF NaN",2022-05-25,"2022","May","25","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/068/FF","SS/MAY/SB/068"
"2271","2022-05-25 SS/MAY/SB/066/FF NaN",2022-05-25,"2022","May","25","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/066/FF","SS/MAY/SB/066"
"2272","2022-05-25 SS/MAY/SB/011/FF NaN",2022-05-25,"2022","May","25","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/011/FF","SS/MAY/SB/011"
"2273","2022-05-25 SS/MAY/SB/031/FF NaN",2022-05-25,"2022","May","25","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/031/FF","SS/MAY/SB/031"
"2274","2022-05-25 SS/MAY/SB/003/FF NaN",2022-05-25,"2022","May","25","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/003/FF","SS/MAY/SB/003"
"2275","2022-05-25 SS/MAY/SB/006/FF NaN",2022-05-25,"2022","May","25","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/006/FF","SS/MAY/SB/006"
"2276","2022-05-25 SS/MAY/SB/004/FF NaN",2022-05-25,"2022","May","25","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/004/FF","SS/MAY/SB/004"
"2277","2022-05-25 SS/MAY/SB/072/FF NaN",2022-05-25,"2022","May","25","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/072/FF","SS/MAY/SB/072"
"2278","2022-05-25 SS/MAY/SB/010/FF NaN",2022-05-25,"2022","May","25","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/010/FF","SS/MAY/SB/010"
"2279","2022-05-25 SS/MAY/SB/001/FF NaN",2022-05-25,"2022","May","25","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/001/FF","SS/MAY/SB/001"
"2280","2022-05-28 SS/MAY/SB/003/FF NaN",2022-05-28,"2022","May","28","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/003/FF","SS/MAY/SB/003"
"2281","2022-05-28 SS/MAY/SB/018/FF NaN",2022-05-28,"2022","May","28","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/018/FF","SS/MAY/SB/018"
"2282","2022-05-28 SS/MAY/SB/010/FF NaN",2022-05-28,"2022","May","28","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/010/FF","SS/MAY/SB/010"
"2283","2022-05-28 SS/MAY/SB/068/FF NaN",2022-05-28,"2022","May","28","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/068/FF","SS/MAY/SB/068"
"2284","2022-05-28 SS/MAY/SB/066/FF NaN",2022-05-28,"2022","May","28","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/066/FF","SS/MAY/SB/066"
"2285","2022-05-28 SS/MAY/SB/004/FF NaN",2022-05-28,"2022","May","28","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/004/FF","SS/MAY/SB/004"
"2286","2022-05-28 SS/MAY/SB/006/FF NaN",2022-05-28,"2022","May","28","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/006/FF","SS/MAY/SB/006"
"2287","2022-05-28 SS/MAY/SB/072/FF NaN",2022-05-28,"2022","May","28","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/072/FF","SS/MAY/SB/072"
"2288","2022-05-28 SS/MAY/SB/033/FF NaN",2022-05-28,"2022","May","28","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/033/FF","SS/MAY/SB/033"
"2289","2022-05-28 SS/MAY/SB/034/FF NaN",2022-05-28,"2022","May","28","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/034/FF","SS/MAY/SB/034"
"2290","2022-05-20 SS/MAY/SB/045/FF NaN",2022-05-20,"2022","May","20","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/045/FF","SS/MAY/SB/045"
"2291","2022-05-20 SS/MAY/SB/013/FF NaN",2022-05-20,"2022","May","20","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/013/FF","SS/MAY/SB/013"
"2292","2022-05-20 SS/MAY/SB/077/FF NaN",2022-05-20,"2022","May","20","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/077/FF","SS/MAY/SB/077"
"2293","2022-05-22 SS/MAY/SB/022/FF NaN",2022-05-22,"2022","May","22","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/022/FF","SS/MAY/SB/022"
"2294","2022-05-22 SS/MAY/SB/018/FF NaN",2022-05-22,"2022","May","22","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/018/FF","SS/MAY/SB/018"
"2295","2022-05-22 SS/MAY/SB/013/FF NaN",2022-05-22,"2022","May","22","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/013/FF","SS/MAY/SB/013"
"2296","2022-05-22 SS/MAY/SB/077/FF NaN",2022-05-22,"2022","May","22","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/077/FF","SS/MAY/SB/077"
"2297","2022-05-22 SS/MAY/SB/004/FF NaN",2022-05-22,"2022","May","22","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/004/FF","SS/MAY/SB/004"
"2298","2022-05-22 SS/MAY/SB/006/FF NaN",2022-05-22,"2022","May","22","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/006/FF","SS/MAY/SB/006"
"2299","2022-05-22 SS/MAY/SB/019/FF NaN",2022-05-22,"2022","May","22","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/019/FF","SS/MAY/SB/019"
"2300","2022-05-22 SS/MAY/SB/066/FF NaN",2022-05-22,"2022","May","22","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/066/FF","SS/MAY/SB/066"
"2301","2022-05-22 SS/MAY/SB/014/FF NaN",2022-05-22,"2022","May","22","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/014/FF","SS/MAY/SB/014"
"2302","2022-05-22 SS/MAY/SB/010/FF NaN",2022-05-22,"2022","May","22","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/010/FF","SS/MAY/SB/010"
"2303","2022-05-22 SS/MAY/SB/001/FF NaN",2022-05-22,"2022","May","22","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/001/FF","SS/MAY/SB/001"
"2304","2022-05-22 SS/MAY/SB/045/FF NaN",2022-05-22,"2022","May","22","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/045/FF","SS/MAY/SB/045"
"2305","2022-05-25 SS/MAY/SB/049/FF NaN",2022-05-25,"2022","May","25","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/049/FF","SS/MAY/SB/049"
"2306","2022-05-25 SS/MAY/SB/022/FF NaN",2022-05-25,"2022","May","25","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/022/FF","SS/MAY/SB/022"
"2307","2022-05-25 SS/MAY/SB/018/FF NaN",2022-05-25,"2022","May","25","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/018/FF","SS/MAY/SB/018"
"2308","2022-05-28 SS/MAY/SB/022/FF NaN",2022-05-28,"2022","May","28","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/022/FF","SS/MAY/SB/022"
"2309","2022-05-28 SS/MAY/SB/031/FF NaN",2022-05-28,"2022","May","28","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/031/FF","SS/MAY/SB/031"
"2310","2022-05-31 SS/MAY/SB/045/FF NaN",2022-05-31,"2022","May","31","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/045/FF","SS/MAY/SB/045"
"2311","2022-05-31 SS/MAY/SB/032/FF NaN",2022-05-31,"2022","May","31","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/032/FF","SS/MAY/SB/032"
"2312","2022-05-31 SS/MAY/SB/034/FF NaN",2022-05-31,"2022","May","31","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/034/FF","SS/MAY/SB/034"
"2313","2022-05-31 SS/MAY/SB/004/FF NaN",2022-05-31,"2022","May","31","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/004/FF","SS/MAY/SB/004"
"2314","2022-05-31 SS/MAY/SB/072/FF NaN",2022-05-31,"2022","May","31","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/072/FF","SS/MAY/SB/072"
"2315","2022-05-31 SS/MAY/SB/006/FF NaN",2022-05-31,"2022","May","31","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/006/FF","SS/MAY/SB/006"
"2316","2022-05-31 SS/MAY/SB/066/FF NaN",2022-05-31,"2022","May","31","KADZO BAYA","MAWE YA KATI","MAYUNGU","SS/MAY/SB/066/FF","SS/MAY/SB/066"
"2317","2022-05-31 SS/MAY/SB/068/FF NaN",2022-05-31,"2022","May","31","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/068/FF","SS/MAY/SB/068"
"2318","2022-05-31 SS/MAY/SB/003/FF NaN",2022-05-31,"2022","May","31","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/003/FF","SS/MAY/SB/003"
"2319","2022-05-31 SS/MAY/SB/074/FF NaN",2022-05-31,"2022","May","31","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/074/FF","SS/MAY/SB/074"
"2320","2022-05-31 SS/MAY/SB/031/FF NaN",2022-05-31,"2022","May","31","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/031/FF","SS/MAY/SB/031"
"2321","2022-05-31 SS/MAY/SB/011/FF NaN",2022-05-31,"2022","May","31","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/011/FF","SS/MAY/SB/011"
"2322","2022-05-31 SS/MAY/SB/001/FF NaN",2022-05-31,"2022","May","31","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/001/FF","SS/MAY/SB/001"
"2323","2022-05-31 SS/MAY/SB/010/FF NaN",2022-05-31,"2022","May","31","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/010/FF","SS/MAY/SB/010"
"2324","2022-05-31 SS/MAY/SB/014/FF NaN",2022-05-31,"2022","May","31","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/014/FF","SS/MAY/SB/014"
"2325","2022-05-31 SS/MAY/SB/019/FF NaN",2022-05-31,"2022","May","31","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/019/FF","SS/MAY/SB/019"
"2326","2022-05-01 SS/MAY/SB/019/FF NaN",2022-05-01,"2022","May","01","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/019/FF","SS/MAY/SB/019"
"2327","2022-05-01 SS/MAY/SB/010/FF NaN",2022-05-01,"2022","May","01","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/010/FF","SS/MAY/SB/010"
"2328","2022-05-01 SS/MAY/SB/004/FF NaN",2022-05-01,"2022","May","01","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/004/FF","SS/MAY/SB/004"
"2329","2022-05-01 SS/MAY/SB/006/FF NaN",2022-05-01,"2022","May","01","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/006/FF","SS/MAY/SB/006"
"2330","2022-05-01 SS/MAY/SB/072/FF NaN",2022-05-01,"2022","May","01","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/072/FF","SS/MAY/SB/072"
"2331","2022-05-01 SS/MAY/SB/001/FF NaN",2022-05-01,"2022","May","01","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/001/FF","SS/MAY/SB/001"
"2332","2022-05-01 SS/MAY/SB/045/FF NaN",2022-05-01,"2022","May","01","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/045/FF","SS/MAY/SB/045"
"2333","2022-05-01 SS/MAY/SB/033/FF NaN",2022-05-01,"2022","May","01","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/033/FF","SS/MAY/SB/033"
"2334","2022-05-01 SS/MAY/SB/013/FF NaN",2022-05-01,"2022","May","01","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/013/FF","SS/MAY/SB/013"
"2335","2022-05-01 SS/MAY/SB/077/FF NaN",2022-05-01,"2022","May","01","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/077/FF","SS/MAY/SB/077"
"2336","2022-05-01 SS/MAY/SB/034/FF NaN",2022-05-01,"2022","May","01","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/034/FF","SS/MAY/SB/034"
"2337","2022-05-01 SS/MAY/SB/032/FF NaN",2022-05-01,"2022","May","01","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/032/FF","SS/MAY/SB/032"
"2338","2022-05-01 SS/MAY/SB/014/FF NaN",2022-05-01,"2022","May","01","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/014/FF","SS/MAY/SB/014"
"2339","2022-05-01 SS/MAY/SB/011/FF NaN",2022-05-01,"2022","May","01","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/011/FF","SS/MAY/SB/011"
"2340","2022-05-01 SS/MAY/SB/031/FF NaN",2022-05-01,"2022","May","01","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/031/FF","SS/MAY/SB/031"
"2341","2022-05-01 SS/MAY/SB/074/FF NaN",2022-05-01,"2022","May","01","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/074/FF","SS/MAY/SB/074"
"2342","2022-05-01 SS/MAY/SB/003/FF NaN",2022-05-01,"2022","May","01","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/003/FF","SS/MAY/SB/003"
"2343","2022-05-03 SS/MAY/SB/058/FF NaN",2022-05-03,"2022","May","03","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/058/FF","SS/MAY/SB/058"
"2344","2022-05-03 SS/MAY/SB/029/FF NaN",2022-05-03,"2022","May","03","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/029/FF","SS/MAY/SB/029"
"2345","2022-05-03 SS/MAY/SB/030/FF NaN",2022-05-03,"2022","May","03","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/030/FF","SS/MAY/SB/030"
"2346","2022-05-03 SS/MAY/SB/063/FF NaN",2022-05-03,"2022","May","03","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/063/FF","SS/MAY/SB/063"
"2347","2022-05-03 SS/MAY/SB/059/FF NaN",2022-05-03,"2022","May","03","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/059/FF","SS/MAY/SB/059"
"2348","2022-05-03 SS/MAY/SB/064/FF NaN",2022-05-03,"2022","May","03","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/064/FF","SS/MAY/SB/064"
"2349","2022-05-03 SS/MAY/SB/036/FF NaN",2022-05-03,"2022","May","03","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/036/FF","SS/MAY/SB/036"
"2350","2022-05-03 SS/MAY/SB/048/FF NaN",2022-05-03,"2022","May","03","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/048/FF","SS/MAY/SB/048"
"2351","2022-05-03 SS/MAY/SB/047/FF NaN",2022-05-03,"2022","May","03","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/047/FF","SS/MAY/SB/047"
"2352","2022-05-03 SS/MAY/SB/028/FF NaN",2022-05-03,"2022","May","03","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/028/FF","SS/MAY/SB/028"
"2353","2022-05-03 SS/MAY/SB/012/FF NaN",2022-05-03,"2022","May","03","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/012/FF","SS/MAY/SB/012"
"2354","2022-05-03 SS/MAY/SB/070/FF NaN",2022-05-03,"2022","May","03","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/070/FF","SS/MAY/SB/070"
"2355","2022-05-03 SS/MAY/SB/009/FF NaN",2022-05-03,"2022","May","03","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/009/FF","SS/MAY/SB/009"
"2356","2022-05-03 SS/MAY/SB/025/FF NaN",2022-05-03,"2022","May","03","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/025/FF","SS/MAY/SB/025"
"2357","2022-05-03 SS/MAY/SB/002/FF NaN",2022-05-03,"2022","May","03","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/002/FF","SS/MAY/SB/002"
"2358","2022-05-03 SS/MAY/SB/015/FF NaN",2022-05-03,"2022","May","03","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/015/FF","SS/MAY/SB/015"
"2359","2022-05-03 SS/MAY/SB/082/FF NaN",2022-05-03,"2022","May","03","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/082/FF","SS/MAY/SB/082"
"2360","2022-05-03 SS/MAY/SB/017/FF NaN",2022-05-03,"2022","May","03","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/017/FF","SS/MAY/SB/017"
"2361","2022-05-03 SS/MAY/SB/083/FF NaN",2022-05-03,"2022","May","03","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/083/FF","SS/MAY/SB/083"
"2362","2022-05-04 SS/MAY/SB/074/FF NaN",2022-05-04,"2022","May","04","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/074/FF","SS/MAY/SB/074"
"2363","2022-05-04 SS/MAY/SB/003/FF NaN",2022-05-04,"2022","May","04","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/003/FF","SS/MAY/SB/003"
"2364","2022-05-04 SS/MAY/SB/031/FF NaN",2022-05-04,"2022","May","04","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/031/FF","SS/MAY/SB/031"
"2365","2022-05-04 SS/MAY/SB/011/FF NaN",2022-05-04,"2022","May","04","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/011/FF","SS/MAY/SB/011"
"2366","2022-05-04 SS/MAY/SB/032/FF NaN",2022-05-04,"2022","May","04","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/032/FF","SS/MAY/SB/032"
"2367","2022-05-06 SS/MAY/SB/036/FF NaN",2022-05-06,"2022","May","06","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/036/FF","SS/MAY/SB/036"
"2368","2022-05-06 SS/MAY/SB/047/FF NaN",2022-05-06,"2022","May","06","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/047/FF","SS/MAY/SB/047"
"2369","2022-05-06 SS/MAY/SB/048/FF NaN",2022-05-06,"2022","May","06","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/048/FF","SS/MAY/SB/048"
"2370","2022-05-06 SS/MAY/SB/025/FF NaN",2022-05-06,"2022","May","06","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/025/FF","SS/MAY/SB/025"
"2371","2022-05-06 SS/MAY/SB/015/FF NaN",2022-05-06,"2022","May","06","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/015/FF","SS/MAY/SB/015"
"2372","2022-05-06 SS/MAY/SB/002/FF NaN",2022-05-06,"2022","May","06","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/002/FF","SS/MAY/SB/002"
"2373","2022-05-06 SS/MAY/SB/028/FF NaN",2022-05-06,"2022","May","06","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/028/FF","SS/MAY/SB/028"
"2374","2022-05-06 SS/MAY/SB/058/FF NaN",2022-05-06,"2022","May","06","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/058/FF","SS/MAY/SB/058"
"2375","2022-05-06 SS/MAY/SB/029/FF NaN",2022-05-06,"2022","May","06","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/029/FF","SS/MAY/SB/029"
"2376","2022-05-06 SS/MAY/SB/030/FF NaN",2022-05-06,"2022","May","06","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/030/FF","SS/MAY/SB/030"
"2377","2022-05-06 SS/MAY/SB/063/FF NaN",2022-05-06,"2022","May","06","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/063/FF","SS/MAY/SB/063"
